Iteration,Family,Phase,Upper Vars,Lower Vars,Val Poisson Dev,Val RMSE,AIC,BIC,AADT elasticity min,AADT elasticity p10,AADT elasticity median,AADT elasticity p90,AADT elasticity share positive,Monotonic AADT OK
362,poisson,random,"AVESNOW_Z, FRICTION_Z, GBRPM_Z, INTPM_Z, MIMEDSH_Z, MINRAD_Z, PEAKHR_Z, SLOPE_Z, URB, WIDTH_Z","ACCESS_Z, AVESNOW_Z, FRICTION_Z, HISNOW",828.1001211455961,18.867781582676514,1764.2728167602017,1813.967944342611,-0.5503377285136468,0.4008769932966193,0.9820382511893887,1.1690905873980286,0.9272727272727272,no
384,nb,random,"ACCESS_Z, AVEPRE_Z, AVESNOW_Z, CURVES_Z, FRICTION_Z, INTECHAG_Z, LOWPRE, MIMEDSH_Z, TANGENT_Z","LANES_Z, URB",831.772825616782,18.423883900439304,1142.213249935307,1185.6964865699151,0.7900942033316738,0.7900942033316738,0.7930960713844305,0.7973255604355286,1.0,yes
262,nb,random,"CURVES_Z, PEAKHR_Z, SINGLE_Z","MEDWIDTH_Z, MIMEDSH_Z, SLOPE_Z",832.4178883247062,18.609586045383523,1145.9799286979196,1173.9334379630247,0.7981091597102953,0.8531396566680539,0.8779986096234124,0.8868262670204092,1.0,yes
66,nb,random,"AVEPRE_Z, GRADEBR_Z","FRICTION_Z, LANES_Z, MIMEDSH_Z",833.1525361331584,18.494041646041005,1145.5089277534553,1170.35649154466,0.8083696500794273,0.8636083075458632,0.8935070952192388,0.9082803128799903,1.0,yes
237,nb,random,"CPM_Z, CURVES_Z, DOUBLE_Z, EXPOSE_Z, LANES_Z, MXGRADE_Z, MXGRDIFF_Z, PEAKHR_Z, URB","FRICTION_Z, MIMEDSH_Z, SLOPE_Z",842.0864799312475,18.932841277960414,1141.9416076588448,1188.5307897673536,0.7593098009749107,0.8097743688605484,0.8345227470669406,0.8492691897774108,1.0,yes
64,nb,random,"AVEPRE_Z, INTECHAG_Z, MIMEDSH_Z, URB","CURVES_Z, FRICTION_Z, LANES_Z, SLOPE_Z",848.276147094166,18.709235303184915,1143.7335189472842,1177.8989191601906,0.7403367910937826,0.7577349537805977,0.7726930371995653,0.7847228474536605,1.0,yes
240,poisson,random,"AVESNOW_Z, GRADEBR_Z, INTPM_Z, LOWPRE, MIMEDSH_Z, MXGRADE_Z","LANES_Z, MEDWIDTH_Z, PEAKHR_Z, SLOPE_Z",851.5222827944401,18.863350580785287,1813.4380591198014,1850.7094048066083,0.8376143045389465,0.8467062780165919,0.8626107594167143,0.8696456281157193,1.0,yes
145,poisson,random,"FRICTION_Z, GRADEBR_Z, MEDWIDTH_Z, MIMEDSH_Z, MINRAD_Z, SPEED_Z, TRAIN_Z, URB, WIDTH_Z","HISNOW, MINRAD_Z, SLOPE_Z",853.6836621476028,18.765536347304128,1814.6745924308893,1858.1578290654975,0.7649717037140852,0.8120505424516675,0.8457945117357668,0.8618061153847862,1.0,yes
21,poisson,random,"ACCESS_Z, CPM_Z, CURVES_Z, DOUBLE_Z, FRICTION_Z, LANES_Z, MXGRDIFF_Z, PEAKHR_Z, TRAIN_Z, URB","MIMEDSH_Z, MINRAD_Z, URB",853.962832799477,18.758515857984566,1786.4944431253011,1833.08362523381,0.3932908634578278,0.4466160703625502,0.5948692935250002,0.622689702779746,1.0,yes
199,nb,random,"AVEPRE_Z, FRICTION_Z, GRADEBR_Z, INTECHAG_Z, MXGRADE_Z","HISNOW, MIMEDSH_Z",879.1712852797832,18.921282686363,1141.2463133842707,1172.3057681232765,0.7130886291103887,0.7531943791803432,0.7732472542153204,0.7851785448996308,1.0,yes
474,poisson,random,"ACCESS_Z, AVEPRE_Z, LANES_Z, LNAADT_Z, MIMEDSH_Z, TRAIN_Z, URB","ACCESS_Z, FRICTION_Z, URB, WIDTH_Z",899.3815325741635,19.163733545222456,1815.3213198580734,1855.6986110187809,-0.3948046497882235,-0.3867691605341774,-0.09715188851624702,-0.08325860340114768,0.0,no
389,poisson,random,"EXPOSE_Z, FRICTION_Z, GRADEBR_Z, LANES_Z, MIGRADE_Z, MXGRADE_Z, SINGLE_Z, SLOPE_Z, TRAIN_Z, URB","HISNOW, MIMEDSH_Z, URB, WIDTH_Z",1009.4296197107542,20.240975549406667,1764.067262231278,1813.7623898136872,0.5767845325444552,0.5974173820758922,1.0614660026616987,1.076361488323352,1.0,yes
