Y,US,RSHS,RSMS,O,AADT,MCV,C,CT
0,0,1,0,1.151,0.6,0.34,0,1
0,0,1,0,1.151,0.6,0.34,0,1
0,0,1,0,1.151,0.6,0.34,0,1
0,0,1,0,1.013,0.6,0.34,1,1
0,1,0,0,0.921,0.6,0.33,0,0
0,0,1,0,1.151,0.59,0.31,0,0
0,0,1,0,1.151,0.59,0.31,0,0
0,0,1,0,1.151,0.59,0.31,0,0
0,0,1,0,1.151,0.59,0.31,0,0
0,0,1,0,1.151,0.59,0.31,0,0
0,0,1,0,1.151,0.59,0.31,0,0
0,0,1,0,1.151,0.59,0.31,0,0
0,0,1,0,1.151,0.59,0.31,0,0
0,0,1,0,1.028,0.59,0.31,0,0
0,1,0,0,1.009,0.6,0.31,1,0
0,0,0,0,0.897,0.6,0.31,0,0
0,0,0,0,1.056,1.17,0.78,0,1
0,0,0,0,1.151,1.05,0.7,0,1
0,0,0,0,0.89,1.05,0.7,0,1
0,0,0,0,0.953,0.99,0.67,0,0
0,0,0,0,0.928,0.99,0.67,0,1
0,0,0,0,0.908,1.02,0.67,0,0
0,0,1,0,0.98,1.02,0.67,0,0
0,0,1,0,0.91,1.02,0.67,1,0
0,1,0,0,0.87,1.02,0.67,1,0
0,1,0,0,0.87,0.88,0.62,0,1
0,1,0,0,0.955,0.88,0.62,0,0
0,0,1,0,1.151,0.88,0.62,0,1
2,0,1,0,1.131,0.88,0.62,0,1
0,0,1,0,0.87,0.86,0.63,0,0
0,1,0,0,0.885,0.86,0.63,0,0
0,0,1,0,0.98,0.86,0.63,0,1
0,0,1,0,1.151,0.86,0.63,0,1
0,0,1,0,1.024,0.86,0.63,0,1
0,0,1,0,0.931,0.86,0.63,0,0
0,0,1,0,1.004,0.88,0.61,0,0
0,0,1,0,0.91,0.88,0.61,0,0
0,1,0,0,0.939,0.88,0.61,0,0
0,1,0,0,0.921,0.88,0.61,0,0
0,0,1,0,1.024,0.88,0.61,0,1
0,0,1,0,1.128,0.88,0.61,1,1
0,0,0,1,0.947,0.88,0.61,1,1
1,0,0,1,0.995,0.88,0.61,1,1
0,0,0,1,0.968,0.88,0.61,1,0
0,0,0,1,0.98,0.88,0.61,1,1
0,0,0,1,0.968,0.88,0.61,0,1
0,0,1,0,1.151,0.85,0.63,0,1
0,0,1,0,1.151,0.85,0.63,0,1
0,0,1,0,1.151,0.85,0.63,0,1
0,0,1,0,1.151,0.85,0.63,0,1
0,0,1,0,1.055,0.85,0.63,0,1
0,1,0,0,0.921,0.89,0.64,1,1
0,1,0,0,0.931,0.93,0.64,1,1
0,1,0,0,0.98,0.94,0.63,0,0
0,1,0,0,0.904,0.94,0.64,0,0
0,1,0,0,0.87,0.83,0.59,1,0
0,1,0,0,0.885,0.83,0.59,0,0
0,1,0,0,0.931,0.83,0.59,0,0
0,1,0,0,0.939,0.83,0.59,0,0
1,0,1,0,1.151,0.76,0.59,0,1
0,0,1,0,1.151,0.76,0.59,0,1
0,0,1,0,1.151,0.76,0.59,0,1
0,0,1,0,1.151,0.76,0.59,0,1
0,0,1,0,1.151,0.76,0.59,0,1
0,0,1,0,1.151,0.76,0.59,0,1
0,0,1,0,1.151,0.76,0.59,0,1
0,0,1,0,1.151,0.76,0.59,0,1
0,0,1,0,1.151,0.76,0.59,0,1
0,0,1,0,1.151,0.76,0.59,0,1
0,0,1,0,0.99,0.76,0.59,0,1
0,1,0,0,0.921,0.76,0.6,1,0
0,1,0,0,0.926,0.77,0.6,0,0
0,1,0,0,0.91,0.76,0.59,0,0
0,1,0,0,0.885,0.73,0.58,0,0
0,0,1,0,0.87,0.72,0.59,0,0
0,0,1,0,1.151,0.72,0.59,0,0
0,0,1,0,1.151,0.72,0.59,0,0
0,0,1,0,1.151,0.72,0.59,0,0
0,0,1,0,1.117,0.72,0.59,1,0
0,1,0,0,0.939,0.72,0.59,0,0
0,0,1,0,1.151,0.72,0.59,0,0
0,0,1,0,1.151,0.72,0.59,0,0
0,0,1,0,1.151,0.72,0.59,0,0
0,0,1,0,1.151,0.72,0.59,0,0
0,0,1,0,0.99,0.72,0.59,0,0
0,0,1,0,0.931,0.72,0.59,0,0
0,0,1,0,1.017,0.73,0.59,0,0
0,1,0,0,1.02,0.79,0.62,0,0
0,1,0,0,0.912,0.82,0.66,1,0
0,0,0,0,0.927,0.81,0.66,0,0
0,0,0,0,1.151,1.1,0.73,0,1
1,0,0,0,1.028,1.1,0.73,0,1
0,0,0,0,0.947,1.1,0.74,0,0
0,0,0,0,0.939,1.09,0.74,0,0
0,0,0,0,1.139,1.07,0.74,0,1
0,0,0,0,0.921,1.07,0.75,0,1
0,0,0,0,0.899,1.07,0.75,0,1
0,0,0,0,0.962,1.07,0.75,0,1
0,0,0,0,1.049,1.04,0.72,0,1
0,0,0,0,0.939,1,0.69,0,0
0,0,0,0,0.947,1,0.69,0,1
0,0,0,0,1.028,1,0.69,0,1
0,0,0,0,0.91,1,0.69,0,1
0,0,0,0,0.899,1,0.69,0,1
0,0,0,0,0.939,1,0.69,0,0
0,0,0,0,0.99,1,0.69,0,0
0,0,0,0,0.921,1,0.69,0,0
0,0,0,0,0.87,1,0.69,0,1
0,0,0,0,0.87,1,0.69,0,1
0,0,0,0,0.962,1,0.69,0,1
0,0,0,0,0.87,1,0.69,0,1
0,0,0,0,0.955,1,0.69,0,1
1,0,0,0,1.151,0.98,0.68,0,1
0,0,0,0,1.151,0.98,0.68,0,1
0,0,0,0,1.126,0.98,0.68,0,1
0,0,0,0,0.921,0.99,0.68,0,0
0,0,0,0,0.91,1.01,0.69,0,0
0,0,0,0,0.899,1.01,0.69,0,0
0,0,0,0,1.105,1.01,0.69,0,1
0,0,0,0,0.899,1.01,0.69,0,1
0,0,0,0,0.98,1.01,0.69,0,0
0,0,0,0,0.947,1.01,0.69,0,1
0,0,0,0,0.939,1.01,0.69,1,1
0,0,0,0,0.968,1.01,0.69,1,1
0,0,0,0,0.985,1.01,0.69,0,1
0,1,0,0,0.91,0.97,0.67,0,1
0,1,0,0,0.969,0.98,0.68,0,1
0,1,0,0,0.92,1,0.63,0,1
0,0,0,0,0.9,1,0.63,0,1
0,0,0,0,0.888,0.99,0.64,0,1
0,1,0,0,0.908,0.96,0.65,0,0
0,1,0,0,0.932,0.93,0.56,0,0
0,0,0,0,0.946,0.99,0.38,0,0
0,0,0,0,0.931,0.98,0.39,0,0
0,0,0,0,0.921,0.96,0.43,1,1
0,0,0,0,0.947,0.96,0.43,1,1
0,0,0,0,0.931,0.95,0.57,1,1
0,0,0,0,1.084,0.95,0.62,1,1
0,0,0,0,0.955,0.95,0.61,1,1
0,0,0,0,1,0.94,0.62,0,1
0,0,1,0,1.126,0.92,0.63,1,1
0,0,1,0,0.899,0.9,0.63,0,1
0,0,1,0,1.055,0.86,0.63,0,1
0,0,1,0,1.041,0.86,0.63,1,0
0,0,0,0,0.955,0.87,0.63,0,0
0,0,1,0,1.125,0.87,0.63,0,0
0,1,0,0,0.91,0.87,0.63,0,0
2,0,1,0,1.141,0.87,0.63,1,0
0,0,0,0,0.962,0.87,0.63,0,0
3,0,1,0,1.151,0.87,0.63,0,0
1,0,1,0,1.093,0.87,0.63,1,0
0,0,0,0,0.938,0.87,0.63,0,0
0,0,1,0,1.057,0.87,0.63,1,0
0,0,0,0,0.94,0.87,0.63,0,0
0,0,1,0,0.95,0.87,0.63,0,0
0,0,1,0,0.939,0.87,0.63,0,0
0,0,1,0,0.939,0.87,0.63,1,0
0,1,0,0,0.87,0.89,0.63,1,0
0,0,0,0,1.024,0.91,0.62,0,0
0,0,0,0,0.863,0.91,0.62,0,0
0,1,0,0,0.982,0.87,0.62,0,1
0,1,0,0,0.885,0.84,0.61,0,0
0,0,1,0,0.931,0.84,0.61,0,0
0,0,1,0,1.151,0.8,0.6,0,0
1,0,1,0,1.151,0.8,0.6,0,0
1,0,1,0,1.151,0.8,0.6,0,0
0,0,1,0,1.151,0.8,0.6,0,0
0,0,1,0,0.885,0.8,0.6,0,0
0,1,0,0,0.885,0.8,0.6,0,0
0,0,1,0,1.151,0.8,0.6,0,0
1,0,1,0,1.088,0.8,0.6,0,0
0,1,0,0,0.939,0.8,0.6,0,0
0,0,1,0,1.151,0.81,0.6,0,0
0,0,1,0,1.103,0.81,0.6,0,0
0,1,0,0,1.08,0.86,0.59,0,0
0,0,1,0,1.151,0.8,0.59,0,1
0,0,1,0,1.151,0.8,0.59,0,1
0,0,1,0,1.151,0.8,0.59,0,1
0,0,1,0,1.151,0.8,0.59,0,1
0,0,1,0,0.968,0.8,0.59,0,1
0,0,1,0,0.87,0.79,0.58,0,0
0,1,0,0,0.885,0.79,0.58,0,0
0,1,0,0,0.877,0.79,0.58,1,0
0,1,0,0,0.91,0.82,0.57,0,0
0,0,1,0,1.151,0.74,0.54,0,0
0,0,1,0,1.146,0.74,0.54,0,0
0,1,0,0,0.829,0.74,0.54,0,0
0,0,1,0,1.151,0.73,0.55,0,1
0,0,1,0,1.151,0.73,0.55,0,1
0,0,1,0,0.968,0.73,0.55,0,1
0,1,0,0,0.947,0.73,0.55,0,0
0,0,1,0,1.151,0.73,0.55,0,1
0,0,1,0,1.151,0.73,0.55,0,1
0,0,1,0,1.151,0.73,0.55,0,1
0,0,1,0,1.113,0.73,0.55,0,1
0,1,0,0,0.899,0.73,0.55,0,0
0,1,0,0,0.931,0.73,0.55,0,0
0,0,1,0,0.885,0.73,0.55,0,0
0,0,1,0,0.87,0.73,0.55,0,0
0,0,1,0,1.151,0.73,0.55,0,1
0,0,1,0,1.105,0.73,0.55,0,1
0,1,0,0,0.931,0.73,0.55,0,0
0,1,0,0,0.91,0.77,0.56,0,0
0,0,1,0,1.151,0.77,0.56,0,0
0,0,1,0,1.151,0.77,0.56,0,0
0,0,1,0,1.151,0.77,0.56,0,0
0,0,1,0,0.98,0.77,0.56,0,0
0,0,1,0,0.98,0.78,0.57,0,1
0,0,1,0,0.955,0.82,0.58,0,0
0,1,0,0,0.931,0.84,0.58,0,0
0,1,0,0,0.899,0.84,0.58,0,0
0,1,0,0,1.007,0.84,0.58,0,0
0,1,0,0,1.034,0.82,0.53,0,0
0,1,0,0,0.899,0.72,0.5,0,0
0,0,1,0,0.91,0.72,0.5,0,0
0,0,1,0,1.151,0.68,0.48,0,0
0,0,1,0,1.151,0.68,0.48,0,0
0,0,1,0,1.151,0.68,0.48,0,0
0,0,1,0,1.151,0.68,0.48,0,0
0,0,1,0,1.151,0.68,0.48,0,0
0,0,1,0,1.126,0.68,0.48,1,0
0,1,0,0,0.921,0.68,0.49,0,0
0,0,1,0,1.151,0.68,0.49,0,1
0,0,1,0,1.151,0.68,0.49,0,1
0,0,1,0,0.995,0.68,0.49,0,1
0,0,0,0,0.878,0.7,0.48,0,0
0,0,1,0,1.151,0.64,0.48,0,0
0,0,1,0,1.151,0.64,0.48,0,0
0,0,1,0,1.04,0.64,0.48,0,0
0,0,0,0,0.885,0.64,0.48,0,0
0,0,1,0,1.151,0.63,0.47,0,1
0,0,1,0,1.151,0.63,0.47,0,1
0,0,1,0,1.151,0.63,0.47,0,1
0,0,1,0,1.151,0.63,0.47,0,1
1,0,1,0,1.049,0.63,0.47,0,1
0,1,0,0,0.962,0.63,0.47,0,0
0,0,1,0,1.007,0.63,0.47,0,0
0,0,1,0,1.151,0.58,0.35,0,0
0,0,1,0,1.151,0.58,0.35,0,0
0,0,1,0,1.151,0.58,0.35,0,0
0,0,1,0,1.151,0.58,0.35,0,0
0,0,1,0,1.151,0.58,0.35,0,0
0,0,1,0,1.151,0.58,0.35,0,0
0,0,1,0,1.151,0.58,0.35,0,0
0,0,1,0,1.151,0.58,0.35,0,0
0,0,1,0,1.046,0.58,0.35,0,0
0,0,1,0,0.91,0.63,0.36,0,0
0,0,1,0,0.921,0.63,0.36,1,0
0,1,0,0,0.899,0.63,0.36,0,0
0,1,0,0,0.887,0.63,0.36,1,0
0,1,0,0,0.883,0.92,0.36,0,0
0,1,0,0,0.929,0.92,0.36,0,1
0,0,0,0,1.054,0.99,0.34,0,1
0,1,0,0,0.937,0.93,0.38,0,0
0,1,0,0,0.885,0.93,0.39,0,0
0,1,0,0,0.931,0.93,0.39,0,0
0,0,1,0,0.921,0.93,0.39,0,0
0,0,1,0,0.974,0.93,0.39,0,0
0,0,1,0,0.931,0.93,0.39,0,0
0,0,1,0,0.947,0.9,0.47,0,0
0,0,1,0,1.08,0.88,0.5,0,1
0,0,1,0,0.852,0.87,0.5,0,0
0,0,1,0,1.151,0.84,0.51,0,1
0,0,1,0,1.151,0.84,0.51,0,1
0,0,1,0,1.103,0.84,0.51,1,1
0,0,1,0,0.974,0.83,0.51,0,1
0,0,1,0,1.009,0.7,0.27,1,1
0,1,0,0,0.899,0.7,0.27,0,0
0,0,1,0,1.151,0.73,0.41,0,1
0,0,1,0,1.013,0.73,0.41,0,1
0,1,0,0,0.87,0.73,0.42,0,0
0,1,0,0,0.95,0.73,0.43,1,0
0,1,0,0,0.939,0.73,0.41,0,0
0,0,1,0,1.151,0.73,0.34,0,1
0,0,1,0,1.049,0.73,0.34,1,1
0,0,1,0,1.02,0.73,0.34,0,1
0,0,1,0,1.151,0.71,0.41,0,1
1,0,1,0,1.151,0.71,0.41,0,1
0,0,1,0,0.788,0.71,0.41,0,1
0,0,0,0,1.088,1.05,0.34,0,1
0,0,0,0,0.87,1.04,0.37,0,1
0,0,0,0,0.931,1.04,0.37,0,0
0,0,0,0,1.013,1.04,0.32,0,0
0,0,0,0,1.009,1.04,0.2,0,0
0,0,0,0,0.939,1.07,0.27,0,0
0,0,0,0,0.885,1.05,0.17,0,0
0,0,0,0,0.962,1.05,0.17,0,0
0,0,0,0,1.058,1.01,0.26,0,1
0,1,0,0,1.003,0.99,0.27,0,0
0,1,0,0,0.939,0.96,0.12,0,0
0,1,0,0,1.046,0.93,0.26,1,1
0,0,0,1,0.921,0.88,0.32,0,0
0,0,0,1,0.955,0.88,0.32,0,0
0,0,0,1,0.931,0.88,0.32,1,0
0,0,0,1,0.968,0.88,0.32,1,0
0,0,1,0,1,0.88,0.32,1,1
0,0,0,1,0.995,0.88,0.32,1,1
0,0,1,0,1,0.88,0.32,0,1
0,0,1,0,0.921,0.88,0.32,1,0
0,0,1,0,0.955,0.88,0.32,0,0
0,1,0,0,0.87,0.88,0.32,1,0
0,0,0,1,1.013,0.88,0.32,1,0
0,0,0,1,0.939,0.88,0.32,1,0
0,0,0,1,1.004,0.88,0.32,1,0
0,0,0,1,0.931,0.88,0.32,1,0
0,0,0,1,0.955,0.88,0.32,0,0
0,1,0,0,1.028,0.88,0.32,1,1
0,0,0,1,0.974,0.88,0.32,0,1
0,0,1,0,1.078,0.88,0.32,0,1
0,1,0,0,0.87,0.88,0.32,0,0
0,1,0,0,0.928,0.88,0.32,1,0
0,0,0,0,0.913,0.87,0.32,0,0
0,0,1,0,1.149,0.87,0.31,1,1
0,0,0,1,0.76,0.83,0.3,0,0
0,1,0,0,0.955,0.8,0.28,0,0
0,0,0,1,1.024,0.76,0.27,1,1
0,0,1,0,0.955,0.76,0.27,0,1
0,0,1,0,0.931,0.76,0.27,1,1
0,0,1,0,1,0.77,0.4,0,1
0,0,1,0,1.151,0.76,0.43,0,1
0,0,1,0,1.151,0.76,0.43,0,1
0,0,1,0,0.829,0.76,0.43,1,1
0,0,1,0,0.939,0.72,0.43,1,1
0,0,1,0,1.04,0.72,0.43,1,1
0,0,1,0,1.004,0.72,0.43,1,1
0,0,1,0,0.939,0.72,0.43,0,1
0,0,1,0,0.921,0.72,0.43,0,1
0,0,1,0,0.921,0.72,0.43,1,1
0,0,1,0,0.939,0.72,0.43,1,1
0,0,1,0,0.947,0.72,0.43,0,1
0,0,1,0,1.107,0.72,0.43,1,1
0,0,1,0,0.939,0.72,0.43,0,1
0,0,1,0,1.009,0.72,0.43,0,1
0,0,0,1,0.939,0.72,0.43,0,1
0,1,0,0,0.91,0.72,0.43,0,1
0,1,0,0,0.885,0.7,0.39,0,1
0,1,0,0,0.899,0.76,0.41,0,0
0,0,1,0,1.151,0.76,0.41,0,1
0,0,1,0,1.141,0.76,0.41,1,1
0,0,1,0,0.985,0.76,0.41,1,1
0,0,1,0,0.985,0.76,0.41,0,1
0,0,1,0,1.052,0.76,0.41,1,1
0,1,0,0,0.885,0.76,0.41,0,1
0,0,1,0,1.151,0.74,0.3,0,1
0,0,1,0,1.133,0.74,0.3,1,1
0,0,1,0,0.875,0.73,0.16,0,1
0,0,1,0,1.151,0.73,0.16,0,1
0,0,1,0,1.151,0.73,0.16,0,1
0,0,1,0,1.06,0.73,0.16,0,1
0,1,0,0,0.899,0.73,0.16,1,0
0,1,0,0,0.899,0.78,0.18,1,0
0,1,0,0,0.863,0.81,0.19,0,0
0,1,0,0,0.863,0.81,0.19,0,0
0,1,0,0,0.888,0.81,0.19,0,0
0,0,1,0,1.012,0.81,0.19,0,1
0,0,1,0,0.876,0.81,0.19,0,1
0,0,1,0,1.09,0.81,0.19,0,1
0,1,0,0,0.921,0.86,0.22,0,1
0,0,1,0,1.151,0.88,0.24,0,1
0,0,1,0,0.829,0.88,0.24,0,1
0,0,1,0,0.921,0.88,0.24,0,0
0,1,0,0,0.91,0.88,0.24,0,0
0,0,1,0,0.899,0.88,0.24,0,1
0,0,1,0,1.052,0.88,0.24,0,1
0,0,0,0,0.947,0.88,0.24,0,1
0,0,0,0,0.899,0.95,0.27,0,0
0,0,0,0,0.947,0.96,0.27,0,1
0,0,0,0,0.985,0.96,0.27,0,1
0,0,0,0,0.962,0.96,0.27,1,1
0,0,0,0,0.87,0.98,0.29,1,1
0,0,0,0,0.947,0.99,0.3,1,1
0,0,0,0,0.899,0.99,0.3,0,1
0,0,0,0,0.885,0.99,0.31,0,1
0,0,0,0,0.899,0.98,0.33,0,1
0,0,0,0,0.933,0.98,0.33,0,1
0,1,0,0,0.908,0.97,0.33,1,1
0,0,0,0,0.894,0.95,0.33,0,0
0,1,0,0,0.929,0.95,0.33,0,0
0,0,0,0,0.885,0.99,0.35,0,0
0,1,0,0,0.885,0.99,0.35,1,0
0,1,0,0,1,0.99,0.35,0,1
0,0,0,0,0.899,0.92,0.35,0,0
0,0,0,0,0.87,0.92,0.35,1,0
1,1,0,0,1.02,0.92,0.35,0,1
0,1,0,0,0.899,0.92,0.35,1,1
0,1,0,0,0.87,0.91,0.35,0,0
0,1,0,0,0.885,0.83,0.34,0,1
0,0,1,0,1.151,0.85,0.45,0,1
0,0,1,0,1.151,0.85,0.45,0,1
0,0,1,0,1.151,0.85,0.45,0,1
0,0,1,0,1.151,0.85,0.45,0,1
0,0,1,0,1.11,0.85,0.45,0,1
0,1,0,0,0.931,0.84,0.47,0,1
0,0,1,0,1.151,0.82,0.46,0,0
0,0,1,0,0.995,0.82,0.46,0,0
0,1,0,0,0.955,0.91,0.57,0,1
0,1,0,0,0.974,0.85,0.55,0,1
0,0,1,0,1.151,0.83,0.52,0,1
0,0,1,0,1.151,0.83,0.52,0,1
1,0,1,0,1.151,0.83,0.52,0,1
0,0,1,0,1.081,0.83,0.52,0,1
0,0,0,0,0.94,0.83,0.52,0,1
2,0,1,0,1.146,0.83,0.52,0,0
0,0,1,0,0.921,0.87,0.53,0,0
0,0,1,0,1.055,0.87,0.53,0,0
0,1,0,0,0.899,0.87,0.53,0,0
0,0,0,1,0.885,0.87,0.53,0,0
0,1,0,0,0.885,0.87,0.53,0,0
0,1,0,0,0.87,0.83,0.52,0,0
0,0,1,0,0.955,0.81,0.52,0,1
0,0,1,0,0.899,0.81,0.52,0,1
0,0,1,0,0.87,0.81,0.52,0,1
0,0,1,0,0.947,0.81,0.52,0,1
0,0,1,0,1.009,0.82,0.52,0,1
0,0,1,0,1.123,0.83,0.51,0,1
0,1,0,0,0.947,0.8,0.51,0,0
0,0,1,0,1.114,0.8,0.51,0,1
0,1,0,0,0.939,0.8,0.51,0,0
0,0,1,0,1.151,0.77,0.51,0,1
0,0,1,0,0.939,0.77,0.51,0,1
0,0,1,0,0.885,0.77,0.51,0,0
0,0,1,0,0.885,0.77,0.51,0,0
0,0,1,0,0.974,0.77,0.51,0,1
0,0,1,0,0.974,0.77,0.51,0,1
0,1,0,0,0.87,0.77,0.51,1,1
0,1,0,0,0.894,0.77,0.51,0,0
0,0,1,0,1.151,0.53,0.39,0,0
0,0,1,0,1.151,0.53,0.39,0,0
0,0,1,0,1.151,0.53,0.39,0,0
0,0,1,0,1.151,0.53,0.39,0,0
0,0,1,0,1.151,0.53,0.39,0,0
0,0,1,0,1.151,0.53,0.39,0,0
0,0,1,0,1.151,0.53,0.39,0,0
0,0,1,0,1.151,0.53,0.39,0,0
0,0,1,0,1.151,0.53,0.39,0,0
0,0,1,0,1.151,0.53,0.39,0,0
0,0,1,0,1.151,0.53,0.39,0,0
0,0,1,0,1.117,0.53,0.39,0,0
0,1,0,0,0.904,0.59,0.41,0,0
0,1,0,0,0.931,0.52,0.34,0,0
0,0,1,0,1.151,0.53,0.36,0,0
0,0,1,0,1.151,0.53,0.36,0,0
0,0,1,0,1.151,0.53,0.36,0,0
0,0,1,0,1.151,0.53,0.36,0,0
0,0,1,0,1.151,0.53,0.36,0,0
0,0,1,0,1.151,0.53,0.36,0,0
0,0,1,0,1.151,0.53,0.36,0,0
0,0,1,0,1.151,0.53,0.36,0,0
0,0,1,0,1.151,0.53,0.36,0,0
0,0,1,0,1.151,0.53,0.36,0,0
0,0,1,0,1.151,0.53,0.36,0,0
0,0,1,0,1.151,0.53,0.36,0,0
0,0,1,0,1.151,0.53,0.36,0,0
0,0,1,0,1.151,0.53,0.36,0,0
0,0,1,0,1.151,0.53,0.36,0,0
0,0,1,0,1.151,0.53,0.36,0,0
0,0,1,0,1.151,0.53,0.36,0,0
0,0,1,0,1.151,0.53,0.36,0,0
0,0,1,0,1.151,0.53,0.36,0,0
0,0,1,0,1.043,0.53,0.36,0,0
0,1,0,0,0.947,0.69,0.37,0,0
0,1,0,0,0.888,0.71,0.36,0,0
0,1,0,0,0.899,0.71,0.39,1,0
0,1,0,0,0.87,0.7,0.38,0,0
0,0,1,0,1.151,0.53,0.31,0,0
0,0,1,0,1.151,0.53,0.31,0,0
0,0,1,0,1.151,0.53,0.31,0,0
0,0,1,0,1.151,0.53,0.31,0,0
0,0,1,0,1.151,0.53,0.31,0,0
0,0,1,0,1.151,0.53,0.31,0,0
0,0,1,0,1.151,0.53,0.31,0,0
0,0,1,0,1.116,0.53,0.31,0,0
0,0,1,0,1.151,0.56,0.4,0,1
0,0,1,0,1.151,0.56,0.4,0,1
1,0,1,0,1.151,0.56,0.4,0,1
0,0,1,0,1.143,0.56,0.4,0,1
0,1,0,0,0.931,0.56,0.4,0,0
0,0,1,0,1.151,0.6,0.4,0,0
0,0,1,0,1.151,0.6,0.4,0,0
0,0,1,0,1.151,0.6,0.4,0,0
0,0,1,0,1.151,0.6,0.4,0,0
0,0,1,0,1.151,0.6,0.4,0,0
0,0,1,0,1.151,0.6,0.4,0,0
0,0,1,0,1.151,0.6,0.4,0,0
0,0,1,0,1.071,0.6,0.4,0,0
0,0,1,0,0.947,0.69,0.45,0,0
0,1,0,0,0.87,0.69,0.45,0,0
0,1,0,0,0.953,0.74,0.4,0,0
0,0,0,0,0.87,0.85,0.29,0,0
0,0,0,0,0.921,0.78,0.3,0,0
0,1,0,0,0.931,0.74,0.3,0,0
0,0,1,0,0.899,0.74,0.3,0,0
0,0,1,0,0.899,0.74,0.3,0,0
0,0,1,0,0.931,0.74,0.3,0,0
0,0,1,0,1.151,0.6,0.41,0,0
0,0,1,0,1.151,0.6,0.41,0,0
0,0,1,0,1.151,0.6,0.41,0,0
0,0,1,0,1.151,0.6,0.41,0,0
0,0,1,0,1.151,0.6,0.41,0,0
0,0,1,0,1.151,0.6,0.41,0,0
0,0,1,0,1.151,0.6,0.41,0,0
0,0,1,0,1.151,0.6,0.41,0,0
0,0,1,0,1.151,0.6,0.41,0,0
0,0,1,0,1.151,0.6,0.41,0,0
0,0,1,0,1.15,0.6,0.41,0,0
0,1,0,0,0.906,0.59,0.41,1,0
0,1,0,0,0.899,0.62,0.4,0,0
0,0,1,0,1.151,0.63,0.4,0,1
0,0,1,0,1.151,0.63,0.4,0,1
0,0,1,0,1.151,0.63,0.4,0,1
0,0,1,0,1.151,0.63,0.4,0,1
0,0,1,0,1.151,0.63,0.4,0,1
0,0,1,0,1.151,0.63,0.4,0,1
0,0,1,0,1.151,0.63,0.4,0,1
0,0,1,0,0.885,0.63,0.4,0,0
0,0,1,0,0.87,0.63,0.4,0,0
0,0,1,0,0.875,0.63,0.4,1,0
0,1,0,0,0.921,0.78,0.51,0,0
0,1,0,0,0.899,0.78,0.51,0,0
0,1,0,0,0.899,0.78,0.51,0,0
0,1,0,0,0.91,0.78,0.51,0,0
0,1,0,0,0.947,0.72,0.51,0,0
0,0,1,0,1.151,0.68,0.5,0,1
0,0,1,0,1.151,0.68,0.5,0,1
0,0,1,0,1.151,0.68,0.5,0,1
0,0,1,0,1.151,0.68,0.5,0,1
0,0,1,0,1.151,0.68,0.5,0,1
0,0,1,0,1.151,0.68,0.5,0,1
0,0,1,0,1.151,0.68,0.5,0,1
0,0,1,0,1.151,0.68,0.5,0,1
0,0,1,0,1.06,0.68,0.5,0,1
0,0,1,0,0.91,0.67,0.5,0,0
0,1,0,0,0.878,0.67,0.5,0,0
0,1,0,0,0.885,0.65,0.49,0,0
0,0,1,0,1.151,0.64,0.49,0,1
0,0,1,0,1.151,0.64,0.49,0,1
0,0,1,0,1.151,0.64,0.49,0,1
0,0,1,0,1.151,0.64,0.49,0,1
0,0,1,0,1.151,0.64,0.49,0,1
0,0,1,0,1.151,0.64,0.49,0,1
0,0,1,0,1.151,0.64,0.49,0,1
0,0,1,0,1.151,0.64,0.49,0,1
0,0,1,0,1.08,0.64,0.49,0,1
0,0,1,0,0.98,0.61,0.48,0,1
0,0,1,0,1.151,0.63,0.49,0,1
0,0,1,0,1.151,0.63,0.49,0,1
0,0,1,0,1.151,0.63,0.49,0,1
0,0,1,0,1.151,0.63,0.49,0,1
0,0,1,0,1.151,0.63,0.49,0,1
0,0,1,0,1.151,0.63,0.49,0,1
0,0,1,0,1.151,0.63,0.49,0,1
0,0,1,0,1.151,0.63,0.49,0,1
0,0,1,0,1.08,0.63,0.49,1,1
0,0,0,0,1.031,1.07,0.55,1,1
0,0,0,0,0.939,1.06,0.55,1,0
0,0,0,0,0.899,1.06,0.55,1,1
0,0,0,0,0.899,1.03,0.55,1,1
0,0,0,0,0.921,1.02,0.55,1,0
0,1,0,0,0.861,1.02,0.55,1,1
0,1,0,0,0.939,1.01,0.54,1,0
0,0,0,1,0.921,1.01,0.54,1,0
0,0,0,1,0.954,1.01,0.54,1,0
0,0,0,0,0.986,1.01,0.54,1,0
0,0,0,1,0.921,1.01,0.54,1,0
0,0,0,1,0.87,1.01,0.54,1,1
0,0,0,1,1.097,1.01,0.54,1,1
0,1,0,0,0.921,1.01,0.55,1,0
0,1,0,0,0.962,1.01,0.55,1,0
0,0,1,0,0.931,1.01,0.55,1,1
0,0,1,0,1.017,1.01,0.55,1,0
0,0,1,0,0.939,1.01,0.55,1,1
0,0,1,0,0.829,1.01,0.55,1,0
0,0,1,0,0.885,1.01,0.55,1,1
0,1,0,0,0.691,0.98,0.55,1,1
0,0,0,1,0.921,0.92,0.54,1,1
0,0,1,0,0.962,0.92,0.54,1,1
0,0,1,0,0.955,0.92,0.54,1,0
0,0,1,0,0.87,0.92,0.54,1,0
0,1,0,0,0.931,0.92,0.54,1,0
0,1,0,0,0.91,0.92,0.54,1,0
0,1,0,0,0.899,0.92,0.54,1,0
0,0,0,1,0.91,0.92,0.54,1,0
0,1,0,0,0.971,0.95,0.56,1,0
